Collection_year,Background_pollu,Raw_cooked,Hg_conc,Tair_f_inst_MEAN,Albedo_inst_MEAN,AvgSurfT_inst_MEAN,Qsb_acc_MEAN,ECanop_tavg_MEAN,ESoil_tavg_MEAN,LWdown_f_tavg_MEAN,Evap_tavg_MEAN,Qg_tavg_MEAN,Qle_tavg_MEAN,Swnet_tavg_MEAN,Lwnet_tavg_MEAN,CanopInt_inst_MEAN,PotEvap_tavg_MEAN,Rainf_tavg_MEAN,RootMoist_inst_MEAN,Qh_tavg_MEAN,Snowf_tavg_MEAN,SnowDepth_inst_MEAN
2010,1,0,19.771,278.4055481,21.76650357,258.5691726,0.00011672,0.00021905,0.823395816,308.0838928,1.39E-06,-7.338025673,3.843485189,126.019637,-77.05887104,1.36E-06,62.28287604,0,171.1994825,52.914923,1.30E-06,0.013375736
2010,11,0,21.286,278.5216064,13.74971771,281.8973999,0.019559273,0.197862908,19.34189606,310.468811,8.03E-06,-1.757904172,20.08304024,70.39144897,-47.08889771,0.023173386,67.68043518,3.48E-06,312.046051,5.051403522,0,0
2010,11,0,32.062,278.5216064,13.74971771,281.8973999,0.019559273,0.197862908,19.34189606,310.468811,8.03E-06,-1.757904172,20.08304024,70.39144897,-47.08889771,0.023173386,67.68043518,3.48E-06,312.046051,5.051403522,0,0
2010,11,0,7.795,283.1123199,16.53266144,279.2615662,0.014839476,0.328145176,18.77846718,332.6627045,9.63E-06,-2.252662182,24.06872559,77.42709351,-50.92527008,0.003858871,64.47241211,4.59E-07,333.2180481,4.763984203,0,4.03E-07
2010,11,0,17.017,283.1123199,16.53266144,279.2615662,0.014839476,0.328145176,18.77846718,332.6627045,9.63E-06,-2.252662182,24.06872559,77.42709351,-50.92527008,0.003858871,64.47241211,4.59E-07,333.2180481,4.763984203,0,4.03E-07
2011,11,0,65,272.066452,20.25046349,270.6394348,0.026660363,1.062197592,6.322016001,272.1178818,4.29E-06,-10.37102032,11.07144713,93.86814499,-62.19828224,0.085739917,50.11379623,6.82E-07,495.2579346,30.38031101,4.40E-06,0.010554435
2006,1,0,26.8,275.6741867,11.38755012,282.2136765,0.012391452,1.040554449,19.7058773,278.7179489,1.46E-05,-1.816725075,36.61013269,160.5202713,-85.848526,0.012418347,113.7893581,1.77E-07,459.8924713,40.31527615,0,2.32E-06
2006,1,0,138,275.7733459,12.62920698,278.7642415,0.020466451,1.106370966,12.07135741,283.5089417,1.68E-05,-2.387880882,41.99742889,186.2128092,-94.74209595,0.010259409,147.6482544,1.32E-07,426.9067485,52.40607452,1.69E-07,2.27E-05
2019,0,0,2.69865,277.9370346,19.34770107,275.0626831,0.003477319,1.874637067,10.1408267,291.3658295,6.75E-06,-2.841295481,17.13368607,68.73973846,-47.70588684,0.08354637,70.19340134,6.36E-06,228.5331879,6.90925312,1.09E-06,0.002344557
2019,0,0,2.1919,278.2645162,16.59850693,275.4133911,0.007340786,1.153306484,10.33310509,294.2421265,5.56E-06,-2.806436539,13.91007662,72.02586365,-48.52350807,0.041971775,74.22311783,7.02E-06,232.7559738,12.50098705,8.56E-07,0.000238911
2019,0,0,11.496,278.2456436,12.71661258,274.7310104,0.024298589,0.408689506,10.00027215,294.7207718,4.97E-06,-0.472232942,12.6592803,60.59863949,-40.58188343,0.062274192,52.75962162,3.84E-06,376.4467354,7.811853886,1.62E-06,0.005101512
2019,0,0,2.532,278.3700256,14.8706851,277.5508118,0.010415665,0.930504054,19.95661259,291.6262817,8.73E-06,-2.92353332,21.93741608,57.69280243,-36.71544266,0.163963705,55.63701057,1.33E-05,356.7212067,1.885543585,1.39E-06,0.001446169
2019,0,0,1.74745,282.1303711,23.60047051,259.91202,0.002908281,0.0003071,0.424447364,317.6759796,2.74E-06,-8.219130188,7.698102121,101.7495196,-57.18658052,1.58E-06,87.20511733,0,198.3085296,45.40581887,3.16E-06,0.016578413
2019,0,0,1.48435,280.1613312,38.2455279,257.2559473,0.002746242,3.84E-06,0.307932027,307.41716,2.73E-06,-6.57646345,7.700338931,87.65294139,-34.88020683,5.38E-06,42.73108491,0,152.5294513,52.11940457,1.62E-05,0.192445583
2019,0,0,1.54475,277.5242798,18.32024097,271.4094238,0.001952581,0.167298391,2.375806451,299.7235535,2.22E-06,-1.415307522,5.864532709,70.3471756,-49.7213707,0.001280242,75.59926987,1.82E-07,177.537178,16.22985744,2.33E-06,0.003433669
2019,0,0,3.51675,276.8947144,21.03171253,270.9196014,0.010904355,1.506875038,4.430766106,295.0761658,5.67E-06,-3.44423908,15.21941137,60.73354721,-45.82588577,0.116923388,45.23694992,1.51E-06,324.8423691,2.416793466,7.52E-06,0.029282863
2019,0,0,4.5864,280.1227478,13.79490534,267.0475769,0.019636881,0.005456989,1.322553794,306.0459229,5.44E-07,-5.031181177,1.365365823,142.7775828,-81.54264832,5.38E-06,96.92612457,2.12E-08,214.2230275,65.52700679,3.42E-07,9.29E-05
2019,0,0,2.8665,282.9204712,15.77436237,260.8606079,0.011074629,8.06E-06,1.05871774,316.3701477,9.33E-07,-9.717912388,2.500274467,133.0679199,-58.81006393,0,69.20609055,0,226.0552551,81.97229309,1.72E-07,0.002048952
2019,0,0,3.3257,277.0356079,38.20435624,257.8635053,0.004019387,0,0.672259132,298.8235352,2.48E-06,-5.411265718,6.942846386,87.65229376,-40.90958866,0,41.43042635,0,100.1348518,45.82622377,2.50E-05,0.266310195
2019,0,0,3.9037,281.4599762,13.2687362,277.9222819,0.034130055,1.809865554,18.98790328,313.227951,8.67E-06,-2.923721552,21.75204531,58.53606288,-31.59774208,0.181350807,46.76102956,1.82E-05,470.6427104,8.121511459,7.72E-07,0.000762769
2019,0,0,3.5944,280.7570089,13.77858829,276.3343811,0.062440161,0.703024209,9.427378654,302.8569031,4.76E-06,-0.044904314,12.08941174,52.34391022,-34.3181839,0.121395163,31.15507507,1.01E-06,498.5496216,5.225019455,3.77E-06,0.005965726
2019,0,0,2.34855,282.6350098,11.01798344,277.3268738,0.06526956,0.986895144,23.56661224,303.5138092,9.87E-06,-1.422928452,24.67888641,61.68503952,-29.80826569,0.196967736,48.12418747,1.68E-05,776.7723389,8.703527451,0,5.65E-06
2019,0,0,4.46095,283.6966705,15.17614206,276.4558512,0.007628212,0.695349455,19.46770159,311.4658661,8.98E-06,-2.907243013,22.56137403,64.68965149,-40.22736486,0.077260754,70.72344971,1.54E-05,321.1121521,4.847358147,9.68E-07,0.001017204
2019,0,0,3.7886,288.8557587,10.21417284,279.1950226,0.132212771,2.269586682,17.96788359,335.5949707,8.73E-06,-2.578240961,21.83601475,69.34500122,-36.00835609,0.151688509,44.42950916,2.26E-05,635.954361,14.10077524,9.85E-08,2.39E-05
2019,0,0,2.7525,281.186908,11.91676044,278.0850627,0.065909596,0.982647856,24.84611575,299.8102966,1.04E-05,-1.507794102,25.96872648,62.38595454,-30.63365491,0.211133063,49.8996582,1.93E-05,626.6059163,7.37785546,1.20E-08,4.30E-06
2019,0,0,5.43615,284.245697,13.89471745,277.5282593,0.161814593,1.622872949,15.27433443,315.6329117,7.65E-06,0.187313427,19.37345314,59.93608856,-29.20389032,0.219025206,40.1026659,1.89E-05,647.2838135,10.38530159,3.63E-06,0.00814254
2019,0,0,2.84615,290.4763184,10.96937442,276.7299881,0.1080763,1.670826614,12.8287096,348.8210754,6.22E-06,-0.338543423,15.60159898,59.10297298,-37.10841751,0.160389112,34.25929928,2.13E-05,652.8246613,7.170301557,1.29E-07,0.001374698
2019,0,0,2.56625,287.639679,10.09427381,281.5347824,0.007709214,3.493316531,25.14258099,327.2852478,1.72E-05,-1.264995039,43.12007713,129.1712208,-62.28828526,0.064782258,104.0732212,2.31E-05,519.9139862,25.14982748,0,0
2019,0,0,5.5708,290.4701335,9.883910894,281.0819244,0.006386079,2.96993953,26.48127031,352.6316732,1.70E-05,-1.239531308,42.57395744,135.0467815,-66.13097668,0.058340726,116.6187744,1.82E-05,539.115799,27.64830589,2.14E-07,0.000139012
2019,0,0,5.27355,286.8153381,10.69467711,284.4423981,0.010921079,4.164425373,17.24554443,328.3529541,2.15E-05,-2.769128084,53.77826309,141.3143959,-68.82061386,0.057512097,109.9676037,2.74E-05,624.2072754,21.88244867,0,0
2019,0,0,3.8534,287.0738373,11.17360854,279.7393799,0.003484224,3.465776205,24.63863897,328.68396,1.76E-05,-2.759410322,43.97529888,146.758297,-74.92952728,0.050395161,123.6545219,2.12E-05,521.2423477,30.81481791,0,2.42E-06
2019,0,0,3.43695,289.4695129,11.74876976,280.0040741,0.002811411,3.945120931,22.23919392,339.2237625,1.87E-05,-2.80502522,46.72459221,145.0354385,-72.15070724,0.054304436,118.377697,2.15E-05,552.5970612,29.22334576,0,1.21E-06
2019,0,0,3.67045,284.6255035,10.10389042,281.5058441,0.0189301,2.01340723,24.41612911,321.4035187,1.30E-05,0.703422278,32.52517796,113.2492943,-55.16911316,0.073298387,79.774189,1.78E-05,377.4811859,24.90378952,3.57E-07,0.000246774
2019,0,0,3.3885,282.731842,10.36128966,277.2946574,0.06321468,1.350362897,14.28337351,308.4555664,6.48E-06,0.273912897,16.23824215,63.36641184,-39.54129028,0.145344084,40.18152618,1.11E-05,481.622762,7.486323198,3.17E-07,0.00048629
2019,0,0,8.01075,282.3978577,9.910079956,275.6744995,0.027603609,0.873205662,13.72836685,320.0713318,6.69E-06,-1.361335754,16.8724556,97.67671585,-50.19159126,0.078693548,54.13088036,5.80E-06,401.9429932,31.80594635,1.67E-06,0.00295625
2019,0,0,2.6522,284.1188904,10.25675774,278.5080078,0.015109645,0.905129027,18.93348389,325.9368591,1.02E-05,-0.560928506,25.64512939,126.2217194,-68.93224182,0.027891935,98.06794739,9.65E-06,357.5075439,32.34526939,4.48E-07,0.000284677
2019,0,0,2.65955,286.8808365,13.01612854,282.0488281,0.026662016,2.926209688,17.34782219,336.7566681,1.59E-05,-2.34405756,39.78473282,146.1283417,-74.18504333,0.040995967,122.4849548,2.79E-05,405.2680054,34.88796234,0,0
2019,0,0,3.4927,289.8965861,13.38938109,276.094401,0.086491346,1.278346777,12.53170681,340.5931498,6.17E-06,-0.62067045,15.62680403,55.95361455,-36.07188161,0.220705643,34.0663929,1.61E-05,474.7960205,4.74682045,1.70E-06,0.004697715
2019,0,0,5.0938,290.994072,11.92370892,278.3205872,0.049598951,2.367943525,12.62161255,355.8591156,6.63E-06,0.370055377,16.66251564,63.88116837,-35.40451431,0.101963706,41.14313889,1.17E-05,458.4888306,11.38965607,1.14E-06,0.001222581
2019,0,0,2.8605,292.9948883,10.88802361,279.570488,0.060176179,2.559475839,14.86347795,374.4517136,7.57E-06,0.321436409,18.94459295,71.49754143,-38.55141068,0.082528226,43.68640518,1.90E-05,482.9298782,13.90943432,1.12E-08,0.000299496
2019,0,0,4.13625,285.1716105,11.64459651,280.5331421,0.000768692,4.637793813,9.522574697,319.335734,2.46E-05,-3.138798305,61.49555915,156.197076,-75.09811619,0.052205645,121.8996375,1.40E-05,602.7931519,23.73725414,0,7.78E-06
2019,0,0,3.9551,284.3820343,12.04388396,280.9316864,0.01779869,3.621646523,14.90917333,331.27742,1.85E-05,-3.155300776,46.30433146,148.1701253,-73.99236552,0.051803763,108.3534215,2.14E-05,520.5438741,31.60149765,0,7.59E-06
2019,0,0,2.7823,286.838562,11.72926222,285.5021929,0.016258975,5.991779872,12.78824316,345.2513733,2.56E-05,-2.498372061,64.07858331,154.1078208,-68.24931444,0.077025921,119.9590312,2.81E-05,594.193525,24.91131537,0,0
2019,0,0,8.03655,283.185262,14.46637742,265.0329285,0.016090907,0.001377688,0.917184144,325.5592957,7.70E-07,-6.685583035,2.059424977,140.0097911,-77.68757375,6.05E-06,90.82215373,8.80E-09,213.4205755,67.66909154,1.73E-06,0.001819288
2019,0,0,4.0663,277.029953,24.66119308,266.1698853,0.007776944,0.023564516,2.820225835,290.5529938,3.37E-06,-6.928880215,9.177750206,72.33272552,-51.26958771,0.000884677,55.06188049,0,232.6109589,18.93591461,3.12E-06,0.015680403
2019,0,0,2.2666,279.464386,18.16979771,263.2398132,0.000272976,0.010846774,2.082774186,301.2125397,2.30E-06,-6.428968716,6.224992275,82.97412262,-57.06291046,8.95E-05,42.41945419,8.06E-11,218.816568,26.35754395,1.42E-06,0.017075161
2019,0,0,3.25105,277.4403381,17.94340658,263.9355698,0.000356895,0.021673387,1.99781251,301.7130534,2.07E-06,-5.207031369,5.600701928,87.41557503,-60.80320454,0.00028629,41.70885563,2.02E-10,205.5267563,26.47220659,1.43E-06,0.014630242
2019,0,0,5.19485,277.2274475,23.9138453,262.3330803,0.000470121,0.061713709,3.335594743,300.6801453,4.23E-06,-6.284632146,11.52207786,87.21262169,-58.89989328,0.000208669,50.86643028,3.13E-09,239.5357533,23.32029152,2.64E-06,0.02890625
2019,0,0,1.7567,293.8101501,19.54402024,259.0641785,0.006323278,0.00156106,0.73748271,373.6299744,1.46E-06,-10.62302044,4.027239834,149.3027409,-70.08875547,1.09E-05,57.99408449,0,201.3181741,86.58545031,1.38E-06,0.008533698
2019,0,0,4.7557,292.8890228,19.77352134,262.5157954,0.01094063,0.037688172,2.165779561,361.8228302,1.55E-06,-6.289450626,5.229455252,116.1464402,-59.00692479,7.24E-05,58.14400514,1.64E-08,294.8198687,58.74144046,1.46E-06,0.053935718
2019,0,0,4.30165,292.8353271,18.58291893,261.4124184,0.007528768,0.0046875,1.54674798,369.1853638,1.66E-06,-8.009283316,4.797147417,129.3271629,-65.99893303,1.19E-05,65.89693356,7.80E-09,227.8632851,67.00250301,1.53E-06,0.018364879
2019,0,0,1.5995,292.1917114,10.17651449,265.2843323,0.018676106,0.061667627,2.136304736,364.7020416,1.20E-06,-5.56262895,3.082813007,143.5216054,-69.68858882,0.000349942,72.57244819,1.83E-08,341.146528,77.05916132,1.28E-06,0.00224352
2019,0,0,2.16365,264.4656474,29.44458098,251.9571592,2.01E-06,0.002544473,1.006529881,206.002928,1.97E-06,-9.343195936,5.493627646,35.68930612,-46.45835321,0.010027573,10.19835248,0,432.0985462,-6.327681076,1.51E-06,0.206552122
2019,0,0,2.880275,260.8579777,10.11951574,278.6804708,0.151406919,2.162365595,15.58200264,197.8582993,8.32E-06,-2.267108599,20.80773099,67.56551107,-31.39249929,0.10550269,45.28222656,2.63E-05,713.2081299,17.68246587,0,7.93E-06
2019,0,0,1.7382,260.8408743,16.16766167,272.5415955,0.005669113,0.406935483,5.666129112,193.5857579,3.18E-06,-2.007807493,8.139129639,79.5545578,-53.30145264,0.006354839,80.76560211,2.34E-06,204.9490662,20.34022141,1.88E-06,0.001939919
2019,0,0,2.6246,257.5099531,15.7471571,272.1464539,0.01103256,0.073044356,5.86786294,187.1383013,3.10E-06,-0.336335776,7.967415333,83.96260071,-50.94713593,0.002925403,72.88231277,1.05E-06,231.8781662,25.51008034,3.85E-06,0.002855847
2019,0,0,2.36425,258.4890157,15.94534206,273.593338,0.021888891,0.073810484,3.338447571,184.5060923,1.49E-06,-0.472767219,3.737032413,84.68437195,-61.76316452,0.001631048,93.89160538,9.44E-07,209.0910263,19.79850769,1.91E-07,2.72E-05
2019,0,0,4.08395,275.5336914,12.99606419,286.339386,0.103477179,3.843064594,18.94194374,270.7272339,1.03E-05,-0.227638182,25.8494194,83.75037842,-38.9137085,0.122180648,67.76207428,1.65E-05,392.1271973,19.3401165,0,0
2019,0,0,2.2114,276.3651937,14.36999941,280.0518646,0.054530405,0.330866933,14.82155228,290.1447042,6.14E-06,-2.296093822,15.36005688,46.64570618,-34.52624893,0.157733873,36.2491684,7.25E-06,376.5390015,-0.837077439,0,0
2019,0,0,3.41735,278.662262,11.0452013,273.5795059,0.02463378,0.705201603,6.85185492,307.692688,4.60E-06,-1.985116005,11.7158227,97.15553474,-48.22858715,0.017955645,64.22999477,1.11E-06,575.0370178,39.21218681,1.40E-06,0.00320998
2019,0,0,2.6619,259.2185974,19.64807765,274.5570374,0.139507902,2.294744651,12.89190865,189.7596515,8.22E-06,-1.55028065,21.19710032,68.15444946,-39.40107473,0.246556456,38.23697027,1.52E-05,719.9759928,7.563030243,6.53E-06,0.017155645
2019,0,0,1.79495,275.4600423,16.29076576,272.9528198,0.001035363,0.169717744,4.168266296,270.7928467,2.28E-06,-0.929743052,5.70650816,83.47395325,-59.87858963,0.001278226,83.57701111,8.47E-07,241.1056366,19.07602692,3.70E-07,9.44E-05
2019,0,0,2.11795,279.2568665,16.30249929,274.3939819,0.024500927,0.82931453,7.836411476,294.3371887,4.32E-06,-1.164440572,10.81709337,80.7674408,-50.51411247,0.022231855,77.4606781,4.43E-06,218.4897461,20.75491905,6.86E-07,0.000193347
2019,0,0,2.44165,278.0168152,16.92118263,273.721283,0.014482164,0.811733882,8.327943643,290.7755127,4.36E-06,-1.433318297,10.89519119,80.28220622,-49.24508031,0.021555108,75.5671463,5.50E-06,243.3168894,21.81065114,4.00E-07,0.000109812
2019,0,0,4.81175,278.6536255,15.92599392,272.8920186,0.014977083,0.352540329,7.63784949,292.4591522,3.60E-06,-0.279339795,9.030796051,83.73241933,-52.51439412,0.015573925,77.87078857,3.86E-06,249.3229167,22.85675367,1.02E-06,0.00042379
2019,0,0,3.5653,280.4072266,11.21852779,277.1533051,0.107648566,1.036915332,22.04356861,307.4741211,9.48E-06,-1.894238949,23.76739502,59.17626953,-32.27052402,0.208143145,47.13328171,1.81E-05,735.3209839,5.147902489,3.45E-07,0.00071129
2019,0,0,3.5598,279.2995834,13.413064,288.7264862,0.06879008,1.385887086,26.03302383,301.4156342,1.22E-05,1.242071509,30.40122509,93.37719727,-49.49032211,0.057725806,122.0229187,1.27E-05,350.6755829,12.43370891,0,0
2019,0,0,3.7257,279.7783875,13.32306385,290.697113,0.108170286,0.966250002,7.828064442,303.0729797,3.89E-06,3.351627946,9.72249648,97.79574585,-54.47280121,0.039685484,153.6365051,9.18E-06,147.077879,30.37628937,0,0
2019,0,0,2.60335,280.3722076,12.85870934,291.5997314,0.111893669,0.594314516,0,300.6371002,2.38E-07,4.251466751,0.594008327,99.38246155,-58.72616959,0.01657258,164.6774597,4.76E-06,33.26784515,35.9494133,0,0
2019,0,0,3.96735,280.2949448,13.10870934,291.5589905,0.096459515,0.596169353,4.090927601,305.7511215,2.00E-06,3.598684311,4.989169598,98.65866852,-56.9706459,0.019592742,153.7789459,4.77E-06,79.08626556,33.28961563,0,0
2019,0,0,5.24385,279.8816223,10.23681418,277.2969869,0.090589233,1.604422053,15.26880391,307.6795959,7.04E-06,-1.934070985,17.62873904,56.25462341,-35.45614115,0.158202956,40.10950979,2.12E-05,545.7242737,5.405745188,0,0.000281048
2019,0,0,2.0764,261.2383789,14.96516132,280.2572021,0.128583789,0.992500007,19.56500053,200.9733749,8.21E-06,-2.560549498,20.52880669,70.00423431,-40.22008133,0.202383071,68.79164886,2.49E-05,247.5961914,11.8861084,0,0
2019,0,0,2.48475,263.0997009,12.14032173,281.4491577,0.083632901,4.944435596,21.45125008,205.0956221,1.20E-05,-1.617726922,29.90271759,79.54447937,-41.16592789,0.158193544,64.66168976,1.58E-05,637.2346802,10.22288227,0,0
2019,0,0,2.78515,263.5327911,10.94548368,282.4515839,0.075354416,6.158971786,20.3401413,198.8447113,1.40E-05,-2.049662352,34.99878693,94.86296082,-47.35419464,0.127145164,74.07192993,1.34E-05,637.2296448,14.77979755,0,0
2019,0,0,3.4266,263.2384237,11.53935464,281.0750173,0.100715652,3.738346815,21.24715042,204.7688751,1.13E-05,-1.845945974,28.37328943,82.64457575,-41.50275485,0.156673389,60.20890617,2.12E-05,585.9251658,14.74229797,0,0
2019,0,0,2.09355,264.3460693,14.0884676,278.0671997,0.034491289,0.925483882,29.38725853,205.2323151,1.23E-05,-3.26030755,30.80179024,70.50008392,-37.24165344,0.20458065,62.5495491,2.08E-05,550.6461792,5.977438927,6.85E-09,0.000533871
2019,0,0,2.5632,264.4840363,11.21096754,282.3356247,0.079013418,4.997006059,20.95293331,203.1802536,1.31E-05,-1.936214805,32.81605434,92.61732864,-46.0918045,0.128756048,69.55709076,1.51E-05,583.2590942,15.84729791,0,0
2019,0,0,2.09655,263.7354213,11.04234968,278.0443682,0.138667393,1.801970073,17.1246372,204.5839909,8.28E-06,-2.246730379,20.71465356,69.40767779,-36.06072508,0.127062212,46.90634809,1.96E-05,680.6792167,15.14861393,1.34E-07,0.000331797
2019,0,0,2.54855,264.2522346,10.96943521,281.3929087,0.101875156,4.505698999,20.21926085,206.0757073,1.18E-05,-1.944561561,29.3957421,86.37743251,-43.148393,0.150435482,60.33657392,2.21E-05,593.3320923,15.91690127,0,6.72E-08
2019,0,0,2.6565,269.3398438,13.5,287.6269836,0.04611754,7.481693745,22.71076584,226.2251129,1.83E-05,-2.100065708,45.72501755,101.5581436,-47.552742,0.072338708,133.2582245,1.47E-05,277.5040283,10.49562454,0,0
2019,0,0,2.72505,268.0909932,14.33403206,288.0383606,0.064472018,4.46987915,26.32802391,215.453893,1.78E-05,-1.959501088,44.41039848,98.27469635,-48.05891037,0.074651208,95.139431,1.46E-05,401.2808533,7.957015276,0,0
2019,0,0,3.14985,267.8727646,11.2540319,283.5644455,0.077347338,6.334697723,16.93728781,216.4935074,1.46E-05,-1.869128078,36.44287968,96.14181519,-44.77012157,0.103876008,69.99754524,1.42E-05,691.3284149,16.98063374,0,0
2019,0,0,2.09915,268.2968496,11.00040245,281.7895813,0.117334314,5.804999828,17.95540237,221.6019491,1.20E-05,-2.403251171,30.06586266,93.29483795,-45.78903198,0.134217739,58.68604279,1.96E-05,707.664856,20.01143074,0,1.21E-06
2019,0,0,1.8603,266.1724091,25.49855614,260.8518066,0,0.048482144,0.442752977,213.6811295,2.74E-06,-4.490993341,7.707597574,93.62366231,-48.99251175,0.001721726,54.38577398,0,175.7504425,41.49399058,3.62E-06,0.033443155
2019,0,0,2.88115,270.1637756,18.32825851,276.1630859,4.00E-05,0.122589283,4.064017773,237.9776642,2.97E-06,1.659780502,7.771183968,81.56924438,-42.63434219,0.001821429,104.1273346,8.38E-07,178.9804077,29.54256248,1.69E-06,0.002804464
2019,0,0,2.33005,271.9450836,17.06112111,265.3246956,1.59E-06,0.093655133,0.708638392,250.9974365,2.00E-06,-2.123841152,5.559688509,101.3726892,-51.39911938,0.000921875,74.30833435,0,212.6352425,46.61930275,2.53E-06,0.017840514
2019,0,0,2.53715,273.9144796,14.19774151,288.7391357,0.033808003,1.860060453,27.68151188,258.0783895,1.50E-05,0.57195054,37.63088226,97.79647446,-47.70665359,0.038729839,119.0929146,7.67E-06,467.7343903,12.07415247,0,0
2019,0,0,3.4046,273.6126099,13.85870934,285.8442993,0.061304152,2.347459793,29.49020195,259.8815104,1.36E-05,-0.533089817,34.07102585,73.12976074,-32.51092529,0.09789516,89.10906982,1.23E-05,453.661438,7.17683363,0,0
2019,0,0,2.2378,273.9777323,12.76145124,286.2088242,0.053952146,3.242752016,15.8827014,250.7043101,1.40E-05,-0.644067623,34.89972401,99.47940636,-49.66154194,0.056112902,84.75017548,9.40E-06,499.82341,15.78022122,0,0
2019,0,0,2.2147,274.3500214,13.37516117,291.1424866,0.019318366,3.761532307,21.17602825,265.1846619,1.91E-05,-0.69802931,47.69856453,112.9028435,-44.97794342,0.036528226,129.4110832,7.12E-06,296.6335144,21.07205582,0,0
2019,0,0,3.149,280.2305756,15.84842682,273.5536652,0.000177863,0.425806448,5.177600861,301.9583282,2.59E-06,-1.396859944,6.481266499,76.31753922,-52.18516159,0.014925404,77.80680847,3.47E-06,188.5441132,19.30814362,4.56E-07,7.76E-05
2019,0,0,13.5477,280.0247803,15.92192141,273.7691447,0.003197487,0.725000004,8.035134315,299.9821625,4.03E-06,-1.288640896,10.12036578,73.75270335,-50.0239385,0.028415322,72.42428335,8.76E-06,222.7027435,15.24374294,1.14E-06,0.000304167
2019,0,0,1.9226,277.368042,18.62122917,267.0034637,0.010407661,0.135060482,2.540302396,250.0670064,2.85E-06,-6.494117975,7.719915628,88.58290482,-59.06578636,0.002655242,50.14473152,6.49E-08,251.4566727,28.28880978,3.52E-06,0.011358266
2019,0,0,4.24595,271.9539108,16.77447573,268.7877909,0.020773938,0.004435484,3.512352149,261.9255905,1.55E-06,-5.761624654,3.939169566,86.94360097,-61.33009338,2.82E-05,45.11952464,1.33E-08,264.4703369,27.61259969,7.54E-07,0.001387634
2019,0,0,2.06685,279.4704834,14.87204819,268.2508484,0.023765379,0.135467742,3.846645164,254.9878387,2.26E-06,-5.260057545,5.871363115,92.24191284,-59.05783768,0.003124194,51.76167221,4.19E-09,318.5097778,32.63315659,1.59E-06,0.003815887
2019,0,0,4.5189,280.4515991,20.01167997,270.6204936,0.005145148,1.190147877,4.599583387,301.6234131,5.68E-06,-4.042619308,15.30619907,58.1392746,-38.30330658,0.109354839,50.05541102,7.16E-07,397.1823832,7.324320475,9.26E-06,0.027288575
2019,0,0,5.3652,280.1922424,17.4664917,272.6793518,0.002834194,0.157459676,2.762742043,295.7019958,2.21E-06,-0.916315615,5.814331055,73.2448349,-52.54217529,0.001455645,86.84926605,3.50E-07,164.0816956,15.85683346,2.17E-06,0.002415726
2019,0,0,2.40385,276.190979,19.23262991,260.8898499,0.000143465,0.00071659,0.75526267,287.6018829,1.12E-06,-6.376074832,3.069732959,82.57137255,-52.80210321,3.34E-06,35.83699777,4.61E-11,100.3554461,33.40861037,1.33E-06,0.01099947
2019,0,0,2.74905,281.3777771,13.84325771,274.8177002,0.030738742,0.701048386,7.494242001,307.0950928,4.76E-06,-1.440339792,12.28259697,58.26772614,-38.06515274,0.0587,46.64518814,8.26E-07,428.7893188,8.70247097,3.67E-06,0.007575887
2019,0,0,1.8635,282.6476898,22.86475754,270.4747314,0.002843064,0.641774178,4.656048298,318.3834686,5.04E-06,-3.777525187,13.52263737,65.83786011,-56.19233704,0.019669354,61.79261398,2.72E-07,236.1174316,-0.438367754,5.28E-06,0.012893951
2019,0,0,3.7682,278.9973653,16.26136971,275.8610229,0.003684597,1.380040288,6.187137127,284.8298391,4.33E-06,-1.987686515,11.13461304,56.50919342,-39.17213821,0.16501613,48.97370529,4.29E-06,208.3723907,7.726511478,3.09E-06,0.004644758
2019,0,0,2.6054,281.775116,19.54253998,273.9846436,0.025816387,0.6709113,6.37199192,311.0129089,4.44E-06,-1.392323661,11.61334705,50.60752487,-36.209935,0.148740319,33.50303383,1.19E-06,371.2522278,2.902083915,6.19E-06,0.015939758
2019,0,0,2.587,281.5191243,14.25699544,273.5672607,0.048106834,0.436633065,7.003588676,308.8383484,4.37E-06,-0.874702692,11.30895782,56.19315529,-36.1829319,0.028008064,41.09947014,3.85E-07,446.7531052,9.147569776,2.97E-06,0.008285282
2019,0,0,2.19885,288.8523865,17.91327591,265.7519714,0,0.006553571,1.071294618,353.1062622,5.29E-07,-0.443407014,1.347701859,88.63517151,-59.0926918,0.000110714,81.84298859,1.58E-07,201.7290466,28.81182098,6.10E-07,0.000549286
2019,0,0,1.9999,287.4340719,13.74284204,266.4465942,6.87E-05,0.058125,2.539270798,321.6880697,2.17E-06,-2.533716599,5.80557394,100.1785405,-61.09109879,0.003391369,67.21133931,8.57E-07,290.0247548,35.80628204,2.78E-06,0.004892708
2019,0,0,1.78015,284.7995046,17.1250581,266.1816265,0,0.014440247,1.081699862,322.2355652,5.93E-07,-0.070672806,1.519120116,96.19224314,-59.91432219,0.000278159,85.36263862,2.38E-07,173.3713074,35.00005487,7.62E-07,0.000552232
2019,0,0,1.644,292.4802551,12.20882781,263.1818899,1.66E-05,0.284933035,2.553377976,350.4645233,3.83E-06,-4.915461381,10.48389236,110.3194688,-60.94513162,0.005424479,56.07077376,1.73E-07,585.7067464,43.70164649,4.29E-06,0.03346395
